Run,ReleaseDate,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Model,Sample,Submission,BioSample,Experiment,BioProject,spots,bases,avgLength,size_MB,Prediction,Confidence_Level,Note
ERR15140301,2025-06-28 01:35:41,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603697,ERA33511489,SAMEA118337656,ERX14545536,PRJEB89727,7469216.0,66891633537.0,8955.0,16360.0,,-,RUN_FAIL
ERR15140333,2025-06-28 01:35:41,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603729,ERA33511489,SAMEA118337688,ERX14545568,PRJEB89727,7719562.0,83315626782.0,10792.0,20304.0,,-,RUN_FAIL
ERR15139745,2025-06-27 23:06:30,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604048,ERA33491841,SAMEA118338007,ERX14544980,PRJEB89727,4418098.0,63224600249.0,14310.0,15342.0,,-,RUN_FAIL
ERR15142678,2025-06-27 23:06:48,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603208,ERA33514769,SAMEA118337167,ERX14547973,PRJEB89727,6251401.0,108399738248.0,17340.0,26243.0,,-,RUN_FAIL
ERR15140115,2025-06-27 23:06:33,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603353,ERA33511489,SAMEA118337312,ERX14545350,PRJEB89727,3476332.0,47354378623.0,13621.0,11499.0,,-,RUN_FAIL
ERR15142749,2025-06-27 23:20:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603465,ERA33514769,SAMEA118337424,ERX14548044,PRJEB89727,4449387.0,33855436368.0,7609.0,8311.0,,-,RUN_FAIL
ERR15142784,2025-06-27 23:06:49,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603500,ERA33514769,SAMEA118337459,ERX14548079,PRJEB89727,9147902.0,71014349207.0,7762.0,17423.0,,-,RUN_FAIL
ERR15139825,2025-06-28 01:35:37,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604129,ERA33491841,SAMEA118338088,ERX14545060,PRJEB89727,30507346.0,146194897723.0,4792.0,36422.0,,-,RUN_FAIL
ERR15142621,2025-06-27 23:20:19,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603151,ERA33514769,SAMEA118337110,ERX14547916,PRJEB89727,2691168.0,46212701034.0,17171.0,11190.0,,-,RUN_FAIL
ERR15140083,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603321,ERA33511489,SAMEA118337280,ERX14545318,PRJEB89727,3378321.0,48326316261.0,14304.0,11727.0,,-,RUN_FAIL
ERR15140221,2025-06-27 23:06:35,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603617,ERA33511489,SAMEA118337576,ERX14545456,PRJEB89727,3931621.0,46006732283.0,11701.0,11197.0,,-,RUN_FAIL
ERR15140394,2025-06-28 01:35:42,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603790,ERA33511489,SAMEA118337749,ERX14545629,PRJEB89727,2035872.0,26965692800.0,13245.0,6552.0,,-,RUN_FAIL
ERR15140417,2025-06-28 01:35:42,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603813,ERA33511489,SAMEA118337772,ERX14545652,PRJEB89727,9591733.0,69382266373.0,7233.0,17052.0,,-,RUN_FAIL
ERR15142673,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603203,ERA33514769,SAMEA118337162,ERX14547968,PRJEB89727,8817255.0,89430293344.0,10142.0,21818.0,,-,RUN_FAIL
ERR15142688,2025-06-27 23:20:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603218,ERA33514769,SAMEA118337177,ERX14547983,PRJEB89727,6016087.0,62581403040.0,10402.0,15261.0,,-,RUN_FAIL
ERR15142720,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603436,ERA33514769,SAMEA118337395,ERX14548015,PRJEB89727,8022897.0,63544216631.0,7920.0,15583.0,,-,RUN_FAIL
ERR15139540,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603843,ERA33491841,SAMEA118337802,ERX14544775,PRJEB89727,6012727.0,73372856820.0,12202.0,17845.0,,-,RUN_FAIL
ERR15139589,2025-06-27 23:06:28,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603892,ERA33491841,SAMEA118337851,ERX14544824,PRJEB89727,768561.0,13278964564.0,17277.0,3215.0,,-,RUN_FAIL
ERR15140035,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603273,ERA33511489,SAMEA118337232,ERX14545270,PRJEB89727,3421542.0,60820696199.0,17775.0,14721.0,,-,RUN_FAIL
ERR15140065,2025-06-27 23:06:33,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603303,ERA33511489,SAMEA118337262,ERX14545300,PRJEB89727,2561119.0,51318326766.0,20037.0,12406.0,,-,RUN_FAIL
ERR15140134,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603372,ERA33511489,SAMEA118337331,ERX14545369,PRJEB89727,5747583.0,61639037956.0,10724.0,15023.0,,-,RUN_FAIL
ERR15142773,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603489,ERA33514769,SAMEA118337448,ERX14548068,PRJEB89727,4041205.0,71451949935.0,17680.0,17295.0,,-,RUN_FAIL
ERR15140383,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603779,ERA33511489,SAMEA118337738,ERX14545618,PRJEB89727,8182567.0,60399415376.0,7381.0,14837.0,,-,RUN_FAIL
ERR15140157,2025-06-27 23:20:13,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603395,ERA33511489,SAMEA118337354,ERX14545392,PRJEB89727,3809985.0,47827656613.0,12553.0,11628.0,,-,RUN_FAIL
ERR15140193,2025-06-27 23:06:34,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603431,ERA33511489,SAMEA118337390,ERX14545428,PRJEB89727,4869480.0,69786703148.0,14331.0,16934.0,,-,RUN_FAIL
ERR15140332,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603728,ERA33511489,SAMEA118337687,ERX14545567,PRJEB89727,4619025.0,60403196202.0,13077.0,14676.0,,-,RUN_FAIL
ERR15139631,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603934,ERA33491841,SAMEA118337893,ERX14544866,PRJEB89727,5208265.0,46980685636.0,9020.0,11489.0,,-,RUN_FAIL
ERR15139708,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604011,ERA33491841,SAMEA118337970,ERX14544943,PRJEB89727,5369802.0,38805158755.0,7226.0,9538.0,,-,RUN_FAIL
ERR15140263,2025-06-27 22:51:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603659,ERA33511489,SAMEA118337618,ERX14545498,PRJEB89727,13653576.0,98929064480.0,7245.0,24312.0,,-,RUN_FAIL
ERR15139566,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603869,ERA33491841,SAMEA118337828,ERX14544801,PRJEB89727,3153829.0,54562513964.0,17300.0,13210.0,,-,RUN_FAIL
ERR15139652,2025-06-27 23:06:29,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603955,ERA33491841,SAMEA118337914,ERX14544887,PRJEB89727,4018901.0,24354541433.0,6060.0,6016.0,,-,RUN_FAIL
ERR15139730,2025-06-27 23:06:30,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604033,ERA33491841,SAMEA118337992,ERX14544965,PRJEB89727,2362926.0,15256068911.0,6456.0,3762.0,,-,RUN_FAIL
ERR15139753,2025-06-27 22:51:19,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604056,ERA33491841,SAMEA118338015,ERX14544988,PRJEB89727,4371939.0,51568100241.0,11795.0,12549.0,,-,RUN_FAIL
ERR15142608,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603138,ERA33514769,SAMEA118337097,ERX14547903,PRJEB89727,17575404.0,152984738809.0,8704.0,37453.0,,-,RUN_FAIL
ERR15140187,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603425,ERA33511489,SAMEA118337384,ERX14545422,PRJEB89727,3707635.0,47288954655.0,12754.0,11494.0,,-,RUN_FAIL
ERR15142739,2025-06-27 23:06:49,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603455,ERA33514769,SAMEA118337414,ERX14548034,PRJEB89727,2303931.0,42090124744.0,18268.0,10185.0,,-,RUN_FAIL
ERR15140419,2025-06-27 23:06:37,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603815,ERA33511489,SAMEA118337774,ERX14545654,PRJEB89727,4451360.0,33019851005.0,7417.0,8111.0,,-,RUN_FAIL
ERR15139661,2025-06-27 23:20:12,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603964,ERA33491841,SAMEA118337923,ERX14544896,PRJEB89727,5774248.0,42566928487.0,7371.0,10457.0,,-,RUN_FAIL
ERR15142623,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603153,ERA33514769,SAMEA118337112,ERX14547918,PRJEB89727,6791006.0,118179040149.0,17402.0,28610.0,,-,RUN_FAIL
ERR15142726,2025-06-27 23:20:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603442,ERA33514769,SAMEA118337401,ERX14548021,PRJEB89727,5072344.0,45188261448.0,8908.0,11053.0,,-,RUN_FAIL
ERR15142775,2025-06-27 23:06:49,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603491,ERA33514769,SAMEA118337450,ERX14548070,PRJEB89727,7122205.0,69169203888.0,9711.0,16889.0,,-,RUN_FAIL
ERR15139575,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603878,ERA33491841,SAMEA118337837,ERX14544810,PRJEB89727,4704296.0,55463233683.0,11789.0,13497.0,,-,RUN_FAIL
ERR15139695,2025-06-27 23:06:30,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603998,ERA33491841,SAMEA118337957,ERX14544930,PRJEB89727,2834200.0,44298638993.0,15630.0,10738.0,,-,RUN_FAIL
ERR15142592,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603122,ERA33514769,SAMEA118337081,ERX14547887,PRJEB89727,3100910.0,48088345837.0,15507.0,11658.0,,-,RUN_FAIL
ERR15140215,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603611,ERA33511489,SAMEA118337570,ERX14545450,PRJEB89727,3162695.0,49375746607.0,15611.0,11969.0,,-,RUN_FAIL
ERR15140342,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603738,ERA33511489,SAMEA118337697,ERX14545577,PRJEB89727,1920721.0,30586787761.0,15924.0,7413.0,,-,RUN_FAIL
ERR15139525,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603828,ERA33491841,SAMEA118337787,ERX14544760,PRJEB89727,2266909.0,41242823022.0,18193.0,9980.0,,-,RUN_FAIL
ERR15139737,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604040,ERA33491841,SAMEA118337999,ERX14544972,PRJEB89727,3880499.0,47982770964.0,12365.0,11668.0,,-,RUN_FAIL
ERR15140027,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603265,ERA33511489,SAMEA118337224,ERX14545262,PRJEB89727,7782919.0,70981796055.0,9120.0,17353.0,,-,RUN_FAIL
ERR15140057,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603295,ERA33511489,SAMEA118337254,ERX14545292,PRJEB89727,8379535.0,81701102727.0,9750.0,19947.0,,-,RUN_FAIL
ERR15142830,2025-06-27 22:51:22,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603546,ERA33514769,SAMEA118337505,ERX14548125,PRJEB89727,5150377.0,97180668956.0,18868.0,23507.0,,-,RUN_FAIL
ERR15140363,2025-06-27 22:51:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603759,ERA33511489,SAMEA118337718,ERX14545598,PRJEB89727,15774787.0,82482478622.0,5228.0,20469.0,,-,RUN_FAIL
ERR15139800,2025-06-27 23:06:31,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604104,ERA33491841,SAMEA118338063,ERX14545035,PRJEB89727,2450884.0,37588748256.0,15336.0,9114.0,,-,RUN_FAIL
ERR15142660,2025-06-27 23:06:48,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603190,ERA33514769,SAMEA118337149,ERX14547955,PRJEB89727,14094622.0,101740051065.0,7218.0,25006.0,,-,RUN_FAIL
ERR15140194,2025-06-27 23:06:34,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603432,ERA33511489,SAMEA118337391,ERX14545429,PRJEB89727,4436105.0,55601954896.0,12533.0,13518.0,,-,RUN_FAIL
ERR15142794,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603510,ERA33514769,SAMEA118337469,ERX14548089,PRJEB89727,3858602.0,68705359498.0,17805.0,16629.0,,-,RUN_FAIL
ERR15142849,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603565,ERA33514769,SAMEA118337524,ERX14548144,PRJEB89727,2481799.0,36843511964.0,14845.0,8937.0,,-,RUN_FAIL
ERR15139808,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604112,ERA33491841,SAMEA118338071,ERX14545043,PRJEB89727,4072451.0,56000193030.0,13750.0,13597.0,,-,RUN_FAIL
ERR15142709,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603239,ERA33514769,SAMEA118337198,ERX14548004,PRJEB89727,4531531.0,86265315389.0,19036.0,20864.0,,-,RUN_FAIL
ERR15140126,2025-06-27 23:06:33,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603364,ERA33511489,SAMEA118337323,ERX14545361,PRJEB89727,4856753.0,76903415680.0,15834.0,18638.0,,-,RUN_FAIL
ERR15140179,2025-06-27 23:06:34,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603417,ERA33511489,SAMEA118337376,ERX14545414,PRJEB89727,4740218.0,60766448031.0,12819.0,14769.0,,-,RUN_FAIL
ERR15142818,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603534,ERA33514769,SAMEA118337493,ERX14548113,PRJEB89727,5360095.0,42365625594.0,7903.0,10390.0,,-,RUN_FAIL
ERR15139682,2025-06-27 23:06:30,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603985,ERA33491841,SAMEA118337944,ERX14544917,PRJEB89727,1751492.0,35974981790.0,20539.0,8696.0,,-,RUN_FAIL
ERR15140088,2025-06-27 23:20:13,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603326,ERA33511489,SAMEA118337285,ERX14545323,PRJEB89727,6572133.0,54865564184.0,8348.0,13439.0,,-,RUN_FAIL
ERR15142820,2025-06-27 23:06:50,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603536,ERA33514769,SAMEA118337495,ERX14548115,PRJEB89727,7210321.0,53095222950.0,7363.0,13044.0,,-,RUN_FAIL
ERR15142860,2025-06-27 22:38:08,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603576,ERA33514769,SAMEA118337535,ERX14548155,PRJEB89727,2893511.0,44192393041.0,15272.0,10715.0,,-,RUN_FAIL
ERR15140286,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603682,ERA33511489,SAMEA118337641,ERX14545521,PRJEB89727,13913282.0,99790744363.0,7172.0,24531.0,,-,RUN_FAIL
ERR15139777,2025-06-27 22:38:02,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604081,ERA33491841,SAMEA118338040,ERX14545012,PRJEB89727,2247264.0,28000809663.0,12459.0,6809.0,,-,RUN_FAIL
ERR15142595,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603125,ERA33514769,SAMEA118337084,ERX14547890,PRJEB89727,1900682.0,39707783844.0,20891.0,9596.0,,-,RUN_FAIL
ERR15140047,2025-06-27 23:06:32,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603285,ERA33511489,SAMEA118337244,ERX14545282,PRJEB89727,15580149.0,79298276132.0,5089.0,19697.0,,-,RUN_FAIL
ERR15142751,2025-06-27 22:51:22,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603467,ERA33514769,SAMEA118337426,ERX14548046,PRJEB89727,6952902.0,45366354753.0,6524.0,11181.0,,-,RUN_FAIL
ERR15142783,2025-06-27 23:06:49,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603499,ERA33514769,SAMEA118337458,ERX14548078,PRJEB89727,7019326.0,65455868205.0,9325.0,15995.0,,-,RUN_FAIL
ERR15139530,2025-06-27 23:20:10,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603833,ERA33491841,SAMEA118337792,ERX14544765,PRJEB89727,1957811.0,48975349310.0,25015.0,11818.0,,-,RUN_FAIL
ERR15142590,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603120,ERA33514769,SAMEA118337079,ERX14547885,PRJEB89727,3474750.0,37548075493.0,10805.0,9151.0,,-,RUN_FAIL
ERR15140015,2025-06-27 23:06:32,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603253,ERA33511489,SAMEA118337212,ERX14545250,PRJEB89727,4479070.0,80211247316.0,17908.0,19412.0,,-,RUN_FAIL
ERR15140082,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603320,ERA33511489,SAMEA118337279,ERX14545317,PRJEB89727,6576802.0,80628773672.0,12259.0,19609.0,,-,RUN_FAIL
ERR15140198,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603594,ERA33511489,SAMEA118337553,ERX14545433,PRJEB89727,3610462.0,44613137579.0,12356.0,10849.0,,-,RUN_FAIL
ERR15139583,2025-06-27 23:06:28,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603886,ERA33491841,SAMEA118337845,ERX14544818,PRJEB89727,3481228.0,39142957987.0,11244.0,9533.0,,-,RUN_FAIL
ERR15140091,2025-06-27 23:06:33,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603329,ERA33511489,SAMEA118337288,ERX14545326,PRJEB89727,4035734.0,27554442561.0,6827.0,6783.0,,-,RUN_FAIL
ERR15142855,2025-06-27 22:38:08,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603571,ERA33514769,SAMEA118337530,ERX14548150,PRJEB89727,4709999.0,65215795233.0,13846.0,15833.0,,-,RUN_FAIL
ERR15139670,2025-06-27 23:06:29,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603973,ERA33491841,SAMEA118337932,ERX14544905,PRJEB89727,6878505.0,50916424300.0,7402.0,12507.0,,-,RUN_FAIL
ERR15139790,2025-06-27 23:20:12,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604094,ERA33491841,SAMEA118338053,ERX14545025,PRJEB89727,8280773.0,54826820561.0,6620.0,13507.0,,-,RUN_FAIL
ERR15139818,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604122,ERA33491841,SAMEA118338081,ERX14545053,PRJEB89727,17089909.0,76513164837.0,4477.0,19113.0,,-,RUN_FAIL
ERR15142619,2025-06-27 23:06:48,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603149,ERA33514769,SAMEA118337108,ERX14547914,PRJEB89727,14659194.0,115770548188.0,7897.0,28391.0,,-,RUN_FAIL
ERR15140059,2025-06-27 23:06:33,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603297,ERA33511489,SAMEA118337256,ERX14545294,PRJEB89727,479856.0,4315628659.0,8993.0,1055.0,,-,RUN_FAIL
ERR15142778,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603494,ERA33514769,SAMEA118337453,ERX14548073,PRJEB89727,7307254.0,49866212965.0,6824.0,12275.0,,-,RUN_FAIL
ERR15139533,2025-06-27 22:51:19,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603836,ERA33491841,SAMEA118337795,ERX14544768,PRJEB89727,2678287.0,36981327400.0,13807.0,8979.0,,-,RUN_FAIL
ERR15139698,2025-06-27 23:20:12,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604001,ERA33491841,SAMEA118337960,ERX14544933,PRJEB89727,4318981.0,56369122380.0,13051.0,13696.0,,-,RUN_FAIL
ERR15142615,2025-06-27 23:06:48,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603145,ERA33514769,SAMEA118337104,ERX14547910,PRJEB89727,11412309.0,150371525907.0,13176.0,36529.0,,-,RUN_FAIL
ERR15140069,2025-06-27 23:06:33,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603307,ERA33511489,SAMEA118337266,ERX14545304,PRJEB89727,2688856.0,54512021113.0,20273.0,13177.0,,-,RUN_FAIL
ERR15142754,2025-06-27 23:20:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603470,ERA33514769,SAMEA118337429,ERX14548049,PRJEB89727,10825267.0,74334147018.0,6866.0,18294.0,,-,RUN_FAIL
ERR15140211,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603607,ERA33511489,SAMEA118337566,ERX14545446,PRJEB89727,4165161.0,41231300258.0,9899.0,10064.0,,-,RUN_FAIL
ERR15139667,2025-06-27 23:06:29,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603970,ERA33491841,SAMEA118337929,ERX14544902,PRJEB89727,3207588.0,35382012674.0,11030.0,8620.0,,-,RUN_FAIL
ERR15142724,2025-06-28 01:43:59,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603440,ERA33514769,SAMEA118337399,ERX14548019,PRJEB89727,0.0,0.0,0.0,0.0,,-,DOWNLOAD_FAIL
ERR15140199,2025-06-27 23:20:13,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603595,ERA33511489,SAMEA118337554,ERX14545434,PRJEB89727,3757391.0,48123319212.0,12807.0,11696.0,,-,RUN_FAIL
ERR15140290,2025-06-27 22:51:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603686,ERA33511489,SAMEA118337645,ERX14545525,PRJEB89727,6081630.0,60860970897.0,10007.0,14852.0,,-,RUN_FAIL
ERR15140400,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603796,ERA33511489,SAMEA118337755,ERX14545635,PRJEB89727,5029373.0,33651542406.0,6691.0,8288.0,,-,RUN_FAIL
ERR15139649,2025-06-27 23:20:11,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603952,ERA33491841,SAMEA118337911,ERX14544884,PRJEB89727,6176070.0,40121164377.0,6496.0,9890.0,,-,RUN_FAIL
ERR15142695,2025-06-27 23:06:48,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603225,ERA33514769,SAMEA118337184,ERX14547990,PRJEB89727,4526539.0,54692047543.0,12082.0,13304.0,,-,RUN_FAIL
ERR15142811,2025-06-27 23:06:49,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603527,ERA33514769,SAMEA118337486,ERX14548106,PRJEB89727,12645803.0,96621066232.0,7640.0,23714.0,,-,RUN_FAIL
ERR15140223,2025-06-27 22:51:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603619,ERA33511489,SAMEA118337578,ERX14545458,PRJEB89727,4894186.0,68543320364.0,14005.0,16638.0,,-,RUN_FAIL
ERR15140262,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603658,ERA33511489,SAMEA118337617,ERX14545497,PRJEB89727,6538636.0,45925860505.0,7023.0,11296.0,,-,RUN_FAIL
ERR15140314,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603710,ERA33511489,SAMEA118337669,ERX14545549,PRJEB89727,7732765.0,34492537752.0,4460.0,8611.0,,-,RUN_FAIL
ERR15142671,2025-06-27 23:20:20,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603201,ERA33514769,SAMEA118337160,ERX14547966,PRJEB89727,6687704.0,97836788719.0,14629.0,23734.0,,-,RUN_FAIL
ERR15142852,2025-06-27 22:38:07,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603568,ERA33514769,SAMEA118337527,ERX14548147,PRJEB89727,4215532.0,62199443073.0,14754.0,15088.0,,-,RUN_FAIL
ERR15140219,2025-06-27 23:06:34,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603615,ERA33511489,SAMEA118337574,ERX14545454,PRJEB89727,2456309.0,35223599345.0,14340.0,8548.0,,-,RUN_FAIL
ERR15140293,2025-06-27 22:38:04,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603689,ERA33511489,SAMEA118337648,ERX14545528,PRJEB89727,10593989.0,62299896080.0,5880.0,15401.0,,-,RUN_FAIL
ERR15139791,2025-06-27 22:38:03,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24604095,ERA33491841,SAMEA118338054,ERX14545026,PRJEB89727,7762719.0,53243856662.0,6858.0,13104.0,,-,RUN_FAIL
ERR15135359,2025-06-24 22:42:49,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS25063280,ERA33411196,SAMEA118576347,ERX14540594,PRJEB88995,2971.0,8596772.0,2893.0,7.0,R9-guppy-3or4-FAST,high,
ERR15135391,2025-06-24 22:42:50,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS25063284,ERA33411196,SAMEA118576351,ERX14540626,PRJEB88995,27203.0,52611464.0,1934.0,46.0,R9-guppy-3or4-FAST,high,
ERR15135341,2025-06-24 22:42:48,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS25063331,ERA33411196,SAMEA118576398,ERX14540576,PRJEB88995,37467.0,66143800.0,1765.0,58.0,R9-guppy-3or4-FAST,high,
ERR15135413,2025-06-24 22:42:51,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS25063340,ERA33411196,SAMEA118576407,ERX14540648,PRJEB88995,6444.0,22164297.0,3439.0,19.0,R9-guppy-3or4-FAST,high,
ERR15140255,2025-06-27 23:20:13,WGS,RANDOM,GENOMIC,SINGLE,PromethION,ERS24603651,ERA33511489,SAMEA118337610,ERX14545490,PRJEB89727,4191097.0,49491526251.0,11808.0,12044.0,,-,RUN_FAIL
ERR13611926,2025-06-24 22:42:40,OTHER,other,GENOMIC,SINGLE,PromethION,ERS20923086,ERA30764489,SAMEA115963167,ERX12982871,PRJEB79373,3808852.0,22203680077.0,5829.0,18281.0,R10-dorado-0-SUP,high,
